0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0.0,-0.4910534,2.3171,3.3729436,-0.06851453,1.287627,0.51335037,-0.12782441,-0.67451954,-4.524901,-2.3463852,-0.9158905,1.5942508,0.0060766526,1.4573722,-0.7284529,-0.4836364,3.2942948,-0.2556325,2.4511409,1.8474836,-0.69596314,1.7952149,0.80065393,2.3760717,1.7062044,-0.64046466,-0.32211033,-0.40469915,3.7146425,-0.7786827,3.3980258,3.495375,1.4366143,-0.10338498,2.0921896,1.7928547,-0.29592526,1.2343001,0.0015536584,1.8109055,-1.3331084,3.490837,-0.6631717,-0.70016897,1.4684181,-0.44466344,2.281536,-0.32321244,-0.7058037,-3.9415114,-1.0538837,-0.98416424,-0.44295645,-0.38522056,-0.31406218,2.122526,2.1068296,2.163281,2.0420206,-1.3963419,-0.55374855,0.84559304,3.6630955,-2.4817622,-0.5275409,-0.5920987,4.348473,-0.52097315,-0.60317725,3.415191,-0.7676557,-0.4143476,0.8658561,-1.8616755,3.5446112,-0.18283844,0.14112252,0.94122547,3.4985104,0.23993438,2.2440228,0.6549932,1.8165965,4.5148797,-0.58861613,0.48651344,-2.128498,-0.47482848,-0.4999197,-0.09457888,-0.23191108,3.988422,-0.21882987,-2.8827267,3.5345783,2.99742,4.426027,1.7266272,-0.13072649,3.9871185,2.3249233,-0.57055265,-0.5351863,3.2236683,-0.055815253,-0.6990661,-1.5038651,-0.523352,-0.07828073,-0.97327334,2.2433515,-0.9526676,-0.020538248,-1.4848928,-0.54756325,2.7493103,-0.6214755,0.103710376,1.9528537,-2.8337803,4.4793935,-0.5520858,-0.14828195,-0.5824754,3.506858,1.841574,1.1789485,0.760186,-0.30577156,2.622879,2.4893491,2.1361513,-0.54716754,-1.9468844,-0.38522646,-2.2400367,-0.36259216,3.9047039,-0.9989154,3.9233556,-2.5505714,3.7108803,1.8967451,0.64780164,0.60558945,-0.5776096,3.3756833,2.9932725,-0.029945627,-0.3423388,-0.49257693,-1.9138973,-0.095198184,-1.7982868,-0.1669018,-0.34486184,3.7991602,3.546705,-6.2024765,-0.49592063,-0.33144534,2.179618,-0.98039603,-0.077812955,-0.19041276,-0.54840636,-0.37594974,1.3326321,0.00092613325,3.3318636,4.6498523,-0.8732332,1.0423621,-0.34177363,0.6670065,-0.70501137,3.637944,2.6115344,3.688067,-0.63466203,-0.38267478,-0.724264,-0.50881034,-0.76864636,3.2239525,2.7799895,2.327253,4.45236,-0.73324215,2.0793765,-0.6096392,-0.406308,-1.0057999,-0.5839056,2.6278908,-0.46422464,-0.1164999,-0.42252675,2.7308328,2.7387037
0.005,-0.46809417,2.3034315,3.367451,-0.051203474,1.3014814,0.539824,-0.12674017,-0.67770886,-4.4950447,-2.3300235,-0.90111375,1.5724703,0.013800155,1.4449924,-0.7330498,-0.48414,3.3000548,-0.24197477,2.470307,1.8642492,-0.69217175,1.7837855,0.8229444,2.3783383,1.6921474,-0.6221319,-0.32349136,-0.40517408,3.6984668,-0.7783289,3.4040024,3.4970596,1.4203147,-0.07806668,2.0796065,1.8204978,-0.30051258,1.2501295,0.025638124,1.7888595,-1.3208381,3.4878805,-0.6664698,-0.7018168,1.4426168,-0.4463282,2.291659,-0.3222598,-0.7111885,-3.9158719,-1.0522995,-0.98622674,-0.44576228,-0.38366,-0.29978263,2.1209948,2.0978515,2.174602,2.0313244,-1.3784751,-0.5525228,0.8648194,3.6490364,-2.4655092,-0.50438416,-0.59042776,4.3391976,-0.5223992,-0.6046855,3.4021323,-0.7656962,-0.41441596,0.8899434,-1.8484902,3.5421553,-0.18574399,0.12659916,0.92826664,3.5110023,0.2648478,2.2298286,0.66779536,1.8050045,4.5057764,-0.5894391,0.51249367,-2.1188793,-0.4762472,-0.48485374,-0.071658425,-0.23371668,3.9789655,-0.22120625,-2.8651488,3.5293195,2.9901156,4.424361,1.7162824,-0.13526566,3.9796994,2.346086,-0.54525375,-0.53563225,3.238065,-0.03753925,-0.67810816,-1.5016122,-0.52798146,-0.07905185,-0.97193885,2.2289217,-0.9519127,0.003800407,-1.4808416,-0.54403305,2.7602866,-0.6203833,0.12718357,1.9402108,-2.8194292,4.465585,-0.5538157,-0.1521397,-0.580451,3.5009127,1.8615917,1.1647241,0.785984,-0.31096283,2.6156044,2.4715424,2.1503801,-0.548435,-1.9287382,-0.3860782,-2.229515,-0.34536424,3.9087343,-0.9960984,3.9088805,-2.5331144,3.7310686,1.8867332,0.6632724,0.57842606,-0.5810332,3.3665354,2.971247,-0.031186923,-0.34099132,-0.49815235,-1.8984934,-0.097641505,-1.7838396,-0.16939937,-0.32823408,3.791873,3.5422556,-6.184796,-0.4976869,-0.3337678,2.164801,-0.98123884,-0.077528566,-0.19367483,-0.54996437,-0.3805071,1.3177913,0.024756078,3.3211176,4.6457815,-0.86743313,1.061591,-0.3471685,0.6338771,-0.68427557,3.6493802,2.5964422,3.6801486,-0.6340916,-0.3815248,-0.70315385,-0.49499276,-0.7707852,3.201369,2.794897,2.3206336,4.457478,-0.7323572,2.0635908,-0.6085468,-0.40905327,-1.0089175,-0.56698453,2.6113775,-0.46765542,-0.118502915,-0.42110184,2.7098057,2.7403
0.01,-0.44421113,2.2892518,3.361836,-0.033579513,1.3153667,0.5671784,-0.12613346,-0.6809819,-4.463971,-2.3137248,-0.8854451,1.5496243,0.021699522,1.4324536,-0.73795366,-0.48427507,3.306285,-0.22832197,2.4902585,1.881549,-0.6885468,1.7722799,0.8454831,2.3802795,1.6779238,-0.60297966,-0.32528448,-0.40611228,3.6820505,-0.7778801,3.4099293,3.4987903,1.403602,-0.05231124,2.066847,1.8489068,-0.30554485,1.2661471,0.050613016,1.7663442,-1.3074718,3.484414,-0.67036855,-0.70326984,1.4157964,-0.44820166,2.3021379,-0.321361,-0.7168582,-3.8896441,-1.0509186,-0.98814386,-0.44917712,-0.3818442,-0.28508824,2.1198225,2.0882351,2.1864326,2.0207338,-1.360071,-0.5509981,0.88457346,3.6353722,-2.4491396,-0.48062682,-0.5891025,4.330381,-0.5242556,-0.6059231,3.3882978,-0.7639339,-0.4148657,0.9138942,-1.8346338,3.538907,-0.18836892,0.11203818,0.91517454,3.5231779,0.29027084,2.2155478,0.6810953,1.7933202,4.4957857,-0.5904046,0.5391323,-2.1086,-0.4774226,-0.46972287,-0.047732234,-0.23532608,3.968872,-0.22401917,-2.8467672,3.5230963,2.98284,4.422951,1.7058955,-0.14001076,3.9717534,2.368101,-0.5191354,-0.53672063,3.2522597,-0.01866202,-0.6567086,-1.4995726,-0.53212345,-0.08023128,-0.97063226,2.2136266,-0.9515288,0.028915564,-1.4762951,-0.5407967,2.7712083,-0.61965716,0.15153986,1.9274579,-2.8050637,4.451039,-0.55609983,-0.15592052,-0.57869935,3.4951265,1.8820379,1.1501367,0.8125841,-0.31669,2.607681,2.4528153,2.1651542,-0.54927045,-1.9099786,-0.38648143,-2.2179956,-0.32724267,3.9124212,-0.9933836,3.8935301,-2.5145779,3.7518525,1.8766392,0.6783785,0.54988027,-0.58484703,3.3566933,2.9484766,-0.032098897,-0.3398378,-0.5031265,-1.8820915,-0.09963557,-1.7686324,-0.17174043,-0.3111633,3.7835913,3.5378337,-6.1665106,-0.49969864,-0.33631107,2.1493766,-0.98223054,-0.07762065,-0.1974934,-0.5520128,-0.38478363,1.3022768,0.04947762,3.3099144,4.6417785,-0.8616352,1.0811276,-0.35289267,0.59972465,-0.6626869,3.660217,2.5805845,3.6717086,-0.63390684,-0.38012046,-0.6817181,-0.48013598,-0.77225804,3.1777596,2.8097498,2.313197,4.461634,-0.73132825,2.0473564,-0.6074261,-0.4113834,-1.0115616,-0.54957867,2.5944688,-0.4711567,-0.12041505,-0.41945896,2.6882799,2.7421026
0.015,-0.42004353,2.275127,3.356143,-0.015646785,1.3289793,0.59463066,-0.12561424,-0.68410254,-4.4326267,-2.2973702,-0.8694209,1.5265423,0.029684827,1.4196867,-0.7429616,-0.48435065,3.3126001,-0.21478409,2.510544,1.8992045,-0.68467,1.7606803,0.8678469,2.3821301,1.6638775,-0.58335394,-0.32729658,-0.40704638,3.6652784,-0.77719903,3.4158955,3.50011,1.3864851,-0.026147647,2.0542235,1.8774844,-0.31062394,1.2822231,0.075890645,1.743491,-1.2937579,3.4804697,-0.6744364,-0.7045351,1.3887118,-0.4502113,2.3128648,-0.32034704,-0.72222865,-3.863105,-1.0496826,-0.9901828,-0.452887,-0.37997416,-0.27015412,2.118637,2.0785997,2.198235,2.0101721,-1.3417664,-0.5494843,0.90419424,3.621691,-2.4328554,-0.45679763,-0.5880172,4.3216205,-0.526255,-0.60694706,3.3744857,-0.7619487,-0.41560918,0.93774545,-1.8206073,3.5355403,-0.1911059,0.09781745,0.90176976,3.5351608,0.3159572,2.201014,0.6947393,1.781729,4.485589,-0.5914125,0.5659671,-2.0981941,-0.4785292,-0.45462978,-0.023422077,-0.23690678,3.9584594,-0.22673728,-2.8282573,3.5166004,2.9752886,4.42136,1.6955947,-0.14499103,3.9637642,2.3899975,-0.49248165,-0.53792304,3.2661483,0.0007169023,-0.63505024,-1.4977051,-0.5362096,-0.08117667,-0.96957356,2.1980848,-0.95109427,0.054075412,-1.4714717,-0.5378618,2.782262,-0.61920065,0.17611131,1.9143802,-2.790695,4.436229,-0.558374,-0.15959737,-0.5771272,3.48917,1.9027027,1.1355923,0.83905387,-0.32242492,2.5995154,2.4337025,2.1798382,-0.55007094,-1.8911325,-0.3869148,-2.206036,-0.30895784,3.9162118,-0.99064875,3.8778915,-2.495719,3.772761,1.8663249,0.6932758,0.52087265,-0.58870333,3.3470037,2.9252388,-0.03304162,-0.33847803,-0.50792825,-1.8653474,-0.10146658,-1.7532241,-0.17433763,-0.29373997,3.7748387,3.533432,-6.1478004,-0.501789,-0.3385864,2.1337004,-0.98301804,-0.07788346,-0.20122162,-0.554183,-0.3887682,1.2867647,0.07420106,3.2987952,4.637639,-0.8560374,1.1005219,-0.35845062,0.5654681,-0.64081246,3.6709611,2.564374,3.6632981,-0.6337259,-0.3785037,-0.6598784,-0.46482414,-0.77347296,3.1539164,2.824361,2.3053842,4.465395,-0.730393,2.030846,-0.6060599,-0.41388267,-1.0139511,-0.5320407,2.5776823,-0.4746678,-0.122403055,-0.41781685,2.6665118,2.7437375
0.02,-0.39550838,2.2605329,3.3501658,0.0025458038,1.342881,0.62248725,-0.12515004,-0.68717265,-4.4005513,-2.2806203,-0.8530642,1.5030515,0.037743278,1.4066947,-0.7480214,-0.48441347,3.3190098,-0.20111597,2.5311372,1.9171917,-0.6806589,1.7488624,0.89059937,2.3839314,1.6496383,-0.56333596,-0.32926017,-0.40788427,3.6479313,-0.77644897,3.4218776,3.5014222,1.3690445,0.00054870755,2.0411932,1.9065317,-0.31589025,1.2985617,0.10161867,1.7202096,-1.2797039,3.4761195,-0.6787179,-0.70576376,1.3610082,-0.4523157,2.32365,-0.31937087,-0.7276861,-3.836019,-1.0482914,-0.9921659,-0.45654526,-0.37820598,-0.25482652,2.1173017,2.0687232,2.2101743,1.9993505,-1.3230257,-0.54809564,0.92412084,3.6075714,-2.4163039,-0.4323553,-0.5868041,4.312669,-0.5282392,-0.6080183,3.3603845,-0.75990355,-0.41638094,0.96205664,-1.8063638,3.531913,-0.19384411,0.08346583,0.8881752,3.5471942,0.34206843,2.1861582,0.70861584,1.7699001,4.4749537,-0.5924761,0.593266,-2.0873306,-0.47956437,-0.439162,0.0013303608,-0.23845549,3.9475763,-0.22946735,-2.8093681,3.5098844,2.9675543,4.419594,1.6851257,-0.15006645,3.9554498,2.4122179,-0.4653924,-0.5391525,3.2801795,0.02049876,-0.61302227,-1.4956853,-0.5403812,-0.08220588,-0.96840805,2.1823695,-0.9505758,0.07971142,-1.4664316,-0.53479135,2.7933774,-0.61883545,0.20106272,1.9009856,-2.7759962,4.4209256,-0.5607601,-0.16328877,-0.5756257,3.4828742,1.923708,1.1206324,0.865975,-0.328191,2.5910196,2.4140897,2.1946876,-0.5508933,-1.8719723,-0.3873759,-2.1938512,-0.29027218,3.9199302,-0.98787606,3.861689,-2.4765155,3.7938437,1.855669,0.7085172,0.49124023,-0.59256095,3.3369539,2.9015305,-0.034011096,-0.33713967,-0.51281166,-1.848373,-0.1032926,-1.7373667,-0.17698097,-0.27588597,3.7657633,3.5288258,-6.1284127,-0.50384474,-0.34091657,2.1176467,-0.98380625,-0.07826811,-0.20500332,-0.5564048,-0.39284104,1.2708731,0.09935737,3.2874951,4.633172,-0.85026926,1.1201392,-0.36401138,0.5305583,-0.6185876,3.6816819,2.547707,3.6545079,-0.63360596,-0.3766864,-0.6375309,-0.44914022,-0.77458626,3.1294763,2.83899,2.2972505,4.469051,-0.72932214,2.013939,-0.60462797,-0.41640472,-1.0164195,-0.51407015,2.5604594,-0.47823933,-0.1243944,-0.41610736,2.6443288,2.745399
0.025,-0.37112045,2.2456226,3.3438916,0.020703804,1.3572278,0.6501917,-0.12479004,-0.68998444,-4.3681855,-2.2636056,-0.8363113,1.4794658,0.04580486,1.3940967,-0.75319415,-0.48473302,3.3257873,-0.18774517,2.551687,1.9356582,-0.67658985,1.737217,0.91374063,2.3857284,1.6356286,-0.54300445,-0.3310082,-0.40842772,3.6300993,-0.77594507,3.427848,3.5030456,1.3518097,0.027684331,2.0278172,1.9359196,-0.3213971,1.3147383,0.12739292,1.6964997,-1.2655848,3.471346,-0.68312514,-0.7070586,1.332895,-0.4547172,2.3342595,-0.31872746,-0.7333377,-3.808925,-1.0465995,-0.9940154,-0.45993528,-0.37676063,-0.23904748,2.1157663,2.058928,2.2222917,1.9886081,-1.3038169,-0.54703957,0.9440415,3.5932193,-2.3998663,-0.4073055,-0.5853314,4.3039308,-0.52997196,-0.6092439,3.3465786,-0.75792503,-0.4170997,0.98694205,-1.7921219,3.5278373,-0.19617322,0.06929727,0.87475115,3.5592043,0.3682284,2.1713877,0.7229355,1.7578862,4.4638195,-0.5936118,0.6208561,-2.0758505,-0.48060095,-0.42320502,0.02654542,-0.23966402,3.9364512,-0.23224054,-2.7903428,3.503464,2.9598389,4.4177485,1.6749668,-0.15527594,3.946886,2.4345195,-0.4382371,-0.5403378,3.2945633,0.04072059,-0.59095126,-1.4934232,-0.5446408,-0.08333993,-0.9670272,2.166956,-0.9497136,0.10589592,-1.4612566,-0.5318465,2.8043976,-0.61878514,0.22621487,1.8874913,-2.7613695,4.4053025,-0.56344306,-0.16673063,-0.5742146,3.476244,1.9447497,1.1052397,0.8929979,-0.33357877,2.5820506,2.3944354,2.2094963,-0.55172527,-1.8528161,-0.38785583,-2.1816478,-0.27119884,3.923784,-0.9853283,3.845239,-2.4574091,3.814682,1.8444984,0.72422695,0.46102753,-0.59633285,3.3265018,2.878004,-0.03498062,-0.33606327,-0.51769376,-1.8315246,-0.104993284,-1.7210507,-0.17983486,-0.25760335,3.7565532,3.5242703,-6.108298,-0.50607175,-0.34308833,2.101429,-0.98465943,-0.07894078,-0.20889404,-0.55878544,-0.39722276,1.254556,0.12501718,3.2765393,4.6283607,-0.844515,1.1400772,-0.3693814,0.4953444,-0.5962883,3.692279,2.5307765,3.6454535,-0.63374805,-0.374636,-0.61469436,-0.43293935,-0.77565396,3.1045375,2.8533256,2.2887194,4.472764,-0.7282217,1.996846,-0.6029701,-0.41906244,-1.0192536,-0.49547276,2.5428329,-0.48216859,-0.12640968,-0.41406927,2.62242,2.7474744
0.03,-0.34673256,2.2307122,3.3376172,0.038861956,1.3715739,0.6778963,-0.124430105,-0.6927962,-4.3358183,-2.2465906,-0.8195588,1.4558803,0.053866245,1.3814986,-0.758367,-0.4850525,3.3325644,-0.17437485,2.5722365,1.9541248,-0.6725205,1.7255713,0.93688196,2.3875253,1.6216195,-0.52267283,-0.33275607,-0.40897167,3.6122663,-0.7754413,3.43382,3.5046694,1.3345742,0.054819938,2.014442,1.965306,-0.32690367,1.3309149,0.15316647,1.6727904,-1.2514659,3.4665725,-0.6875318,-0.7083536,1.3047817,-0.45711863,2.3448677,-0.31808364,-0.738989,-3.7818313,-1.0449073,-0.9958646,-0.4633247,-0.37531507,-0.22326827,2.1142309,2.049133,2.234407,1.9778657,-1.2846091,-0.5459831,0.9639623,3.578867,-2.3834293,-0.38225576,-0.5838588,4.295191,-0.5317049,-0.61046994,3.3327723,-0.7559466,-0.4178188,1.0118273,-1.7778794,3.5237622,-0.1985023,0.055128455,0.8613279,3.571215,0.39438838,2.1566176,0.7372546,1.745871,4.452686,-0.59474796,0.6484464,-2.0643697,-0.48163742,-0.40724805,0.05176027,-0.24087273,3.9253266,-0.23501389,-2.7713187,3.4970412,2.9521239,4.415902,1.6648071,-0.1604856,3.9383218,2.4568198,-0.41108176,-0.5415236,3.3089457,0.0609425,-0.56888014,-1.4911615,-0.5488996,-0.08447394,-0.9656466,2.1515427,-0.9488511,0.1320803,-1.4560815,-0.52890164,2.8154185,-0.61873496,0.25136694,1.8739976,-2.746742,4.389681,-0.566126,-0.17017248,-0.5728032,3.4696114,1.9657912,1.0898471,0.9200208,-0.3389669,2.573083,2.37478,2.224306,-0.55255735,-1.8336604,-0.38833553,-2.1694448,-0.25212535,3.9276366,-0.98277986,3.8287902,-2.438302,3.835522,1.8333277,0.7399363,0.43081468,-0.6001047,3.3160498,2.8544774,-0.035950147,-0.3349868,-0.5225756,-1.8146762,-0.10669416,-1.7047343,-0.1826887,-0.23932093,3.7473447,3.5197155,-6.0881815,-0.50829864,-0.34526038,2.0852113,-0.98551285,-0.07961309,-0.21278512,-0.5611662,-0.40160447,1.2382389,0.15067707,3.2655828,4.623549,-0.8387609,1.1600152,-0.37475157,0.46013,-0.57398903,3.7028754,2.5138457,3.6363983,-0.6338904,-0.3725853,-0.5918579,-0.41673866,-0.77672154,3.079597,2.8676605,2.2801888,4.4764724,-0.72712106,1.9797527,-0.6013121,-0.4217196,-1.0220872,-0.47687533,2.5252054,-0.48609743,-0.12842509,-0.41203114,2.6005104,2.749549
0.035,-0.32234454,2.215802,3.3313422,0.057020072,1.3859206,0.7056008,-0.1240702,-0.69560784,-4.3034506,-2.2295759,-0.8028061,1.4322947,0.06192778,1.3689011,-0.7635397,-0.48537204,3.3393426,-0.16100433,2.592785,1.972591,-0.6684509,1.7139256,0.9600231,2.389322,1.6076096,-0.5023414,-0.3345039,-0.4095154,3.5944338,-0.77493775,3.4397898,3.5062919,1.317339,0.081955254,2.0010667,1.9946941,-0.33241048,1.3470913,0.1789406,1.649081,-1.2373468,3.4617984,-0.6919392,-0.70964897,1.2766684,-0.45952016,2.3554766,-0.31743997,-0.7446406,-3.7547379,-1.0432153,-0.99771404,-0.46671435,-0.37386957,-0.20748928,2.112695,2.039338,2.246524,1.9671237,-1.2654005,-0.5449265,0.98388356,3.5645144,-2.366992,-0.35720566,-0.5823861,4.286453,-0.5334378,-0.61169577,3.3189673,-0.7539683,-0.41853774,1.0367124,-1.7636378,3.5196867,-0.2008312,0.04095973,0.8479036,3.5832248,0.4205486,2.141847,0.75157386,1.7338564,4.441551,-0.59588414,0.67603636,-2.0528889,-0.48267412,-0.39129084,0.07697515,-0.24208114,3.9142003,-0.23778695,-2.7522936,3.4906204,2.9444077,4.4140573,1.6546477,-0.16569535,3.9297593,2.4791203,-0.3839262,-0.54270923,3.3233285,0.08116437,-0.54680926,-1.488899,-0.5531587,-0.085607976,-0.96426576,2.13613,-0.9479884,0.15826494,-1.4509057,-0.525957,2.8264387,-0.6186847,0.27651906,1.8605044,-2.732115,4.3740587,-0.56880873,-0.17361437,-0.57139194,3.4629817,1.9868327,1.0744538,0.9470444,-0.34435466,2.5641136,2.3551261,2.2391145,-0.5533893,-1.8145044,-0.38881522,-2.1572416,-0.23305206,3.9314873,-0.9802314,3.8123415,-2.4191945,3.8563607,1.8221563,0.75564593,0.40060186,-0.6038767,3.3055983,2.8309503,-0.036919817,-0.33391035,-0.52745795,-1.7978283,-0.10839513,-1.6884191,-0.18554261,-0.2210384,3.738135,3.5151603,-6.0680676,-0.5105258,-0.34743214,2.068994,-0.9863659,-0.080285385,-0.21667612,-0.5635468,-0.4059862,1.2219219,0.1763369,3.2546272,4.618738,-0.83300686,1.1799537,-0.3801218,0.42491552,-0.55168974,3.713472,2.496914,3.627345,-0.6340327,-0.37053484,-0.56902134,-0.40053797,-0.7777893,3.0546587,2.8819962,2.271659,4.480186,-0.7260206,1.9626594,-0.599654,-0.4243772,-1.0249215,-0.45827827,2.5075786,-0.4900268,-0.13044052,-0.40999305,2.5786011,2.7516239
0.04,-0.29795656,2.2008917,3.3250685,0.075178385,1.4002672,0.73330545,-0.12371018,-0.69841975,-4.271085,-2.2125602,-0.7860533,1.4087093,0.06998915,1.356303,-0.7687126,-0.4856917,3.3461194,-0.14763318,2.6133354,1.9910573,-0.66438156,1.70228,0.98316413,2.391119,1.5936004,-0.48200986,-0.33625183,-0.41005927,3.5766013,-0.7744336,3.445762,3.5079162,1.3001034,0.10909059,1.9876915,2.0240812,-0.33791706,1.363268,0.20471442,1.6253712,-1.2232276,3.457026,-0.6963458,-0.7109437,1.2485557,-0.46192148,2.366085,-0.31679606,-0.7502922,-3.7276452,-1.0415236,-0.9995633,-0.4701042,-0.37242416,-0.19171011,2.1111588,2.029543,2.2586405,1.9563818,-1.2461921,-0.5438702,1.003804,3.5501626,-2.3505552,-0.33215606,-0.5809133,4.2777123,-0.5351705,-0.6129221,3.305161,-0.7519898,-0.41925675,1.0615973,-1.7493961,3.5156121,-0.20316038,0.026791066,0.83448,3.5952344,0.44670856,2.1270764,0.76589346,1.7218416,4.430418,-0.5970202,0.703626,-2.041408,-0.4837106,-0.37533394,0.102189876,-0.24328996,3.9030757,-0.24055997,-2.7332692,3.4842002,2.9366927,4.4122133,1.644488,-0.17090502,3.921195,2.5014193,-0.3567707,-0.54389465,3.3377135,0.10138623,-0.5247384,-1.4866369,-0.55741787,-0.08674212,-0.96288484,2.120716,-0.9471255,0.18444963,-1.4457306,-0.523012,2.8374586,-0.6186347,0.30167097,1.8470101,-2.7174873,4.3584366,-0.57149166,-0.17705631,-0.56998056,3.4563498,2.0078743,1.0590613,0.97406614,-0.349743,2.5551462,2.3354704,2.253924,-0.55422115,-1.7953478,-0.38929513,-2.145039,-0.2139785,3.9353416,-0.9776836,3.7958922,-2.4000885,3.8771987,1.8109856,0.7713558,0.37038925,-0.6076485,3.2951465,2.8074236,-0.037889387,-0.3328337,-0.5323398,-1.7809796,-0.11009596,-1.6721023,-0.18839657,-0.20275587,3.7289267,3.5106065,-6.0479517,-0.51275295,-0.34960398,2.0527766,-0.98721945,-0.08095782,-0.22056702,-0.5659277,-0.41036785,1.205605,0.20199683,3.2436707,4.6139264,-0.82725286,1.1998916,-0.38549188,0.38970175,-0.5293906,3.7240682,2.4799836,3.618291,-0.6341752,-0.3684844,-0.54618496,-0.38433722,-0.7788568,3.0297196,2.8963313,2.2631285,4.4838943,-0.72491974,1.9455665,-0.59799635,-0.42703474,-1.0277553,-0.4396806,2.4899518,-0.49395594,-0.13245574,-0.4079552,2.5566924,2.7537003
0.045,-0.27356887,2.1859806,3.318794,0.093336314,1.4146143,0.7610095,-0.1233505,-0.70123154,-4.2387176,-2.1955457,-0.7693006,1.3851237,0.078050576,1.3437053,-0.7738853,-0.48601112,3.352896,-0.134263,2.6338851,2.0095239,-0.6603121,1.6906348,1.006305,2.392916,1.5795912,-0.46167845,-0.3379997,-0.41060293,3.5587685,-0.7739301,3.4517307,3.5095396,1.2828687,0.1362262,1.9743161,2.053468,-0.3434238,1.3794441,0.2304882,1.6016618,-1.2091081,3.4522533,-0.7007529,-0.71223843,1.2204424,-0.46432304,2.3766942,-0.31615245,-0.75594336,-3.7005522,-1.0398315,-1.0014129,-0.47349373,-0.37097877,-0.17593105,2.1096234,2.019748,2.2707553,1.9456391,-1.226984,-0.54281384,1.0237247,3.5358102,-2.3341172,-0.30710626,-0.5794407,4.2689734,-0.5369035,-0.61414796,3.2913544,-0.7500112,-0.41997564,1.0864829,-1.7351538,3.5115366,-0.20548934,0.0126225725,0.8210563,3.607245,0.4728686,2.1123059,0.78021264,1.7098266,4.419285,-0.5981563,0.73121643,-2.0299273,-0.4847474,-0.35937682,0.12740487,-0.24449845,3.8919497,-0.24333344,-2.7142448,3.477778,2.9289775,4.410366,1.6343286,-0.17611457,3.9126306,2.5237195,-0.32961535,-0.5450801,3.3520954,0.12160807,-0.5026675,-1.4843746,-0.5616768,-0.0878762,-0.961504,2.1053026,-0.9462632,0.2106339,-1.4405551,-0.5200674,2.8484797,-0.6185845,0.326823,1.833516,-2.7028604,4.342814,-0.57417464,-0.18049823,-0.5685693,3.4497182,2.0289154,1.0436684,1.0010887,-0.3551309,2.5461774,2.3158157,2.2687325,-0.5550531,-1.7761924,-0.38977507,-2.1328356,-0.19490513,3.9391932,-0.97513527,3.7794428,-2.3809812,3.8980365,1.7998143,0.7870654,0.34017655,-0.61142015,3.2846951,2.7838972,-0.03885895,-0.33175743,-0.537222,-1.7641307,-0.11179684,-1.6557866,-0.1912507,-0.18447345,3.7197177,3.5060518,-6.0278373,-0.5149798,-0.3517758,2.036559,-0.9880724,-0.081630275,-0.22445789,-0.56830806,-0.41474968,1.189288,0.22765651,3.2327147,4.6091156,-0.82149863,1.2198294,-0.39086226,0.35448742,-0.5070912,3.7346663,2.4630518,3.609235,-0.6343173,-0.36643404,-0.5233485,-0.36813655,-0.7799246,3.0047805,2.9106665,2.2545981,4.4876084,-0.7238192,1.9284737,-0.5963382,-0.42969215,-1.0305895,-0.4210834,2.4723246,-0.49788514,-0.13447128,-0.40591738,2.5347836,2.7557757
